Timestamp (s),Message ID,Vehicle Index,Position Validity,Latitude (Degrees),Longitude (Degrees),Heading Validity,Heading (Degrees),Attitude Validity,Pitch (Degrees),Roll (Degrees),Magnetic Yaw (Radians),Altitude Validity,Altitude (Metres),Velocity Validity,Velocity (nmi/hour)
 03/02/2022 17:50:09.250,7,0,TRUE,1.229452687,103.7635744,TRUE,72.8354786,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.251,7,0,TRUE,1.229469354,103.763628,TRUE,72.83547975,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.252,7,0,TRUE,1.229486021,103.7636817,TRUE,72.83548091,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.253,7,0,TRUE,1.229502688,103.7637353,TRUE,72.83548206,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.254,7,0,TRUE,1.229519354,103.7637889,TRUE,72.83548322,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.255,7,0,TRUE,1.229536021,103.7638425,TRUE,72.83548437,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.256,7,0,TRUE,1.229552688,103.7638961,TRUE,72.83548553,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.257,7,0,TRUE,1.229569355,103.7639497,TRUE,72.83548668,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.258,7,0,TRUE,1.229586022,103.7640033,TRUE,72.83548784,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.259,7,0,TRUE,1.229602688,103.7640569,TRUE,72.835489,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.260,7,0,TRUE,1.229619355,103.7641106,TRUE,72.83549015,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.261,7,0,TRUE,1.229636022,103.7641642,TRUE,72.83549131,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.262,7,0,TRUE,1.229652689,103.7642178,TRUE,72.83549246,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.263,7,0,TRUE,1.229669356,103.7642714,TRUE,72.83549362,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.264,7,0,TRUE,1.229686022,103.764325,TRUE,72.83549477,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.265,7,0,TRUE,1.229702689,103.7643786,TRUE,72.83549593,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.266,7,0,TRUE,1.229719356,103.7644322,TRUE,72.83549709,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.267,7,0,TRUE,1.229736023,103.7644858,TRUE,72.83549824,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.268,7,0,TRUE,1.229752689,103.7645394,TRUE,72.8354994,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.269,7,0,TRUE,1.229769356,103.7645931,TRUE,72.83550055,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.270,7,0,TRUE,1.229786023,103.7646467,TRUE,72.83550171,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.271,7,0,TRUE,1.22980269,103.7647003,TRUE,72.83550287,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.272,7,0,TRUE,1.229819356,103.7647539,TRUE,72.83550402,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.273,7,0,TRUE,1.229836023,103.7648075,TRUE,72.83550518,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.274,7,0,TRUE,1.22985269,103.7648611,TRUE,72.83550633,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.275,7,0,TRUE,1.229869357,103.7649147,TRUE,72.83550749,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.276,7,0,TRUE,1.229886023,103.7649683,TRUE,72.83550864,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.277,7,0,TRUE,1.22990269,103.7650219,TRUE,72.8355098,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.278,7,0,TRUE,1.229919357,103.7650756,TRUE,72.83551096,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.279,7,0,TRUE,1.229936024,103.7651292,TRUE,72.83551211,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.280,7,0,TRUE,1.22995269,103.7651828,TRUE,72.83551327,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.281,7,0,TRUE,1.229969357,103.7652364,TRUE,72.83551443,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.282,7,0,TRUE,1.229986024,103.76529,TRUE,72.83551558,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.283,7,0,TRUE,1.230002691,103.7653436,TRUE,72.83551674,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.284,7,0,TRUE,1.230019357,103.7653972,TRUE,72.83551789,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.285,7,0,TRUE,1.230036024,103.7654508,TRUE,72.83551905,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.286,7,0,TRUE,1.230052691,103.7655045,TRUE,72.83552021,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.287,7,0,TRUE,1.230069358,103.7655581,TRUE,72.83552136,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.288,7,0,TRUE,1.230086024,103.7656117,TRUE,72.83552252,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.289,7,0,TRUE,1.230102691,103.7656653,TRUE,72.83552367,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.290,7,0,TRUE,1.230119358,103.7657189,TRUE,72.83552483,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.291,7,0,TRUE,1.230136024,103.7657725,TRUE,72.83552599,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.292,7,0,TRUE,1.230152691,103.7658261,TRUE,72.83552714,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.293,7,0,TRUE,1.230169358,103.7658797,TRUE,72.8355283,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.294,7,0,TRUE,1.230186025,103.7659333,TRUE,72.83552946,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.295,7,0,TRUE,1.230202691,103.765987,TRUE,72.83553061,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.296,7,0,TRUE,1.230219358,103.7660406,TRUE,72.83553177,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.297,7,0,TRUE,1.230236025,103.7660942,TRUE,72.83553292,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.298,7,0,TRUE,1.230252691,103.7661478,TRUE,72.83553408,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.299,7,0,TRUE,1.230269358,103.7662014,TRUE,72.83553524,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.300,7,0,TRUE,1.230286025,103.766255,TRUE,72.83553639,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.301,7,0,TRUE,1.230302691,103.7663086,TRUE,72.83553755,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.302,7,0,TRUE,1.230319358,103.7663622,TRUE,72.8355387,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.303,7,0,TRUE,1.230336025,103.7664158,TRUE,72.83553986,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.304,7,0,TRUE,1.230352691,103.7664695,TRUE,72.83554102,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.305,7,0,TRUE,1.230369358,103.7665231,TRUE,72.83554218,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.306,7,0,TRUE,1.230386025,103.7665767,TRUE,72.83554333,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.307,7,0,TRUE,1.230402691,103.7666303,TRUE,72.83554449,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.308,7,0,TRUE,1.230419358,103.7666839,TRUE,72.83554564,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.309,7,0,TRUE,1.230436025,103.7667375,TRUE,72.8355468,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.310,7,0,TRUE,1.230452691,103.7667911,TRUE,72.83554796,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.311,7,0,TRUE,1.230469358,103.7668447,TRUE,72.83554911,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.312,7,0,TRUE,1.230486025,103.7668983,TRUE,72.83555027,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.313,7,0,TRUE,1.230502691,103.766952,TRUE,72.83555143,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.314,7,0,TRUE,1.230519358,103.7670056,TRUE,72.83555258,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.315,7,0,TRUE,1.230536025,103.7670592,TRUE,72.83555374,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.316,7,0,TRUE,1.230552691,103.7671128,TRUE,72.8355549,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.317,7,0,TRUE,1.230569358,103.7671664,TRUE,72.83555605,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.318,7,0,TRUE,1.230586025,103.76722,TRUE,72.83555721,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.319,7,0,TRUE,1.230602691,103.7672736,TRUE,72.83555837,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.320,7,0,TRUE,1.230619358,103.7673272,TRUE,72.83555952,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.321,7,0,TRUE,1.230636024,103.7673808,TRUE,72.83556068,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.322,7,0,TRUE,1.230652691,103.7674345,TRUE,72.83556184,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.323,7,0,TRUE,1.230669358,103.7674881,TRUE,72.83556299,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.324,7,0,TRUE,1.230686024,103.7675417,TRUE,72.83556415,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.325,7,0,TRUE,1.230702691,103.7675953,TRUE,72.83556531,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.326,7,0,TRUE,1.230719358,103.7676489,TRUE,72.83556646,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.327,7,0,TRUE,1.230736024,103.7677025,TRUE,72.83556762,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.328,7,0,TRUE,1.230752691,103.7677561,TRUE,72.83556878,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.329,7,0,TRUE,1.230769357,103.7678097,TRUE,72.83556993,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.330,7,0,TRUE,1.230786024,103.7678634,TRUE,72.83557109,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.331,7,0,TRUE,1.230802691,103.767917,TRUE,72.83557225,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.332,7,0,TRUE,1.230819357,103.7679706,TRUE,72.8355734,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.333,7,0,TRUE,1.230836024,103.7680242,TRUE,72.83557456,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.334,7,0,TRUE,1.23085269,103.7680778,TRUE,72.83557572,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.335,7,0,TRUE,1.230869357,103.7681314,TRUE,72.83557687,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.336,7,0,TRUE,1.230886024,103.768185,TRUE,72.83557803,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.337,7,0,TRUE,1.23090269,103.7682386,TRUE,72.83557919,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.338,7,0,TRUE,1.230919357,103.7682922,TRUE,72.83558034,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.339,7,0,TRUE,1.230936023,103.7683459,TRUE,72.8355815,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.340,7,0,TRUE,1.23095269,103.7683995,TRUE,72.83558266,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.341,7,0,TRUE,1.230969356,103.7684531,TRUE,72.83558382,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.342,7,0,TRUE,1.230986023,103.7685067,TRUE,72.83558497,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.343,7,0,TRUE,1.23100269,103.7685603,TRUE,72.83558613,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.344,7,0,TRUE,1.231019356,103.7686139,TRUE,72.83558729,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.345,7,0,TRUE,1.231036023,103.7686675,TRUE,72.83558844,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.346,7,0,TRUE,1.231052689,103.7687211,TRUE,72.8355896,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.347,7,0,TRUE,1.231069356,103.7687747,TRUE,72.83559076,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.348,7,0,TRUE,1.231086022,103.7688284,TRUE,72.83559191,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.349,7,0,TRUE,1.231102689,103.768882,TRUE,72.83559307,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.350,7,0,TRUE,1.231119356,103.7689356,TRUE,72.83559423,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.351,7,0,TRUE,1.231136022,103.7689892,TRUE,72.83559539,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.352,7,0,TRUE,1.231152689,103.7690428,TRUE,72.83559654,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.353,7,0,TRUE,1.231169355,103.7690964,TRUE,72.8355977,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.354,7,0,TRUE,1.231186022,103.76915,TRUE,72.83559886,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.355,7,0,TRUE,1.231202688,103.7692036,TRUE,72.83560001,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.356,7,0,TRUE,1.231219355,103.7692572,TRUE,72.83560117,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.357,7,0,TRUE,1.231236021,103.7693109,TRUE,72.83560233,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.358,7,0,TRUE,1.231252688,103.7693645,TRUE,72.83560349,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.359,7,0,TRUE,1.231269354,103.7694181,TRUE,72.83560464,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.360,7,0,TRUE,1.231286021,103.7694717,TRUE,72.8356058,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.361,7,0,TRUE,1.231302687,103.7695253,TRUE,72.83560696,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.362,7,0,TRUE,1.231319354,103.7695789,TRUE,72.83560811,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.363,7,0,TRUE,1.23133602,103.7696325,TRUE,72.83560927,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.364,7,0,TRUE,1.231352687,103.7696861,TRUE,72.83561043,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.365,7,0,TRUE,1.231369353,103.7697397,TRUE,72.83561159,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.366,7,0,TRUE,1.23138602,103.7697934,TRUE,72.83561274,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.367,7,0,TRUE,1.231402686,103.769847,TRUE,72.8356139,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.368,7,0,TRUE,1.231419353,103.7699006,TRUE,72.83561506,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.369,7,0,TRUE,1.231436019,103.7699542,TRUE,72.83561622,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.370,7,0,TRUE,1.231452686,103.7700078,TRUE,72.83561737,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.371,7,0,TRUE,1.231469352,103.7700614,TRUE,72.83561853,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.372,7,0,TRUE,1.231486019,103.770115,TRUE,72.83561969,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.373,7,0,TRUE,1.231502685,103.7701686,TRUE,72.83562085,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.374,7,0,TRUE,1.231519352,103.7702222,TRUE,72.835622,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.375,7,0,TRUE,1.231536018,103.7702759,TRUE,72.83562316,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.376,7,0,TRUE,1.231552685,103.7703295,TRUE,72.83562432,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.377,7,0,TRUE,1.231569351,103.7703831,TRUE,72.83562548,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.378,7,0,TRUE,1.231586018,103.7704367,TRUE,72.83562663,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.379,7,0,TRUE,1.231602684,103.7704903,TRUE,72.83562779,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.380,7,0,TRUE,1.231619351,103.7705439,TRUE,72.83562895,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.381,7,0,TRUE,1.231636017,103.7705975,TRUE,72.83563011,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.382,7,0,TRUE,1.231652684,103.7706511,TRUE,72.83563126,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.383,7,0,TRUE,1.23166935,103.7707047,TRUE,72.83563242,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.384,7,0,TRUE,1.231686017,103.7707584,TRUE,72.83563358,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.385,7,0,TRUE,1.231702683,103.770812,TRUE,72.83563474,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.386,7,0,TRUE,1.23171935,103.7708656,TRUE,72.83563589,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.387,7,0,TRUE,1.231736016,103.7709192,TRUE,72.83563705,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.388,7,0,TRUE,1.231752682,103.7709728,TRUE,72.83563821,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.389,7,0,TRUE,1.231769349,103.7710264,TRUE,72.83563937,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.390,7,0,TRUE,1.231786015,103.77108,TRUE,72.83564053,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.391,7,0,TRUE,1.231802682,103.7711336,TRUE,72.83564168,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.392,7,0,TRUE,1.231819348,103.7711872,TRUE,72.83564284,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.393,7,0,TRUE,1.231836015,103.7712408,TRUE,72.835644,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.394,7,0,TRUE,1.231852681,103.7712945,TRUE,72.83564516,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.395,7,0,TRUE,1.231869348,103.7713481,TRUE,72.83564631,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.396,7,0,TRUE,1.231886014,103.7714017,TRUE,72.83564747,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.397,7,0,TRUE,1.23190268,103.7714553,TRUE,72.83564863,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.398,7,0,TRUE,1.231919347,103.7715089,TRUE,72.83564979,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.399,7,0,TRUE,1.231936013,103.7715625,TRUE,72.83565095,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.400,7,0,TRUE,1.23195268,103.7716161,TRUE,72.8356521,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.401,7,0,TRUE,1.231969346,103.7716697,TRUE,72.83565326,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.402,7,0,TRUE,1.231986012,103.7717233,TRUE,72.83565442,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.403,7,0,TRUE,1.232002679,103.771777,TRUE,72.83565558,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.404,7,0,TRUE,1.232019345,103.7718306,TRUE,72.83565673,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.405,7,0,TRUE,1.232036012,103.7718842,TRUE,72.83565789,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.406,7,0,TRUE,1.232052678,103.7719378,TRUE,72.83565905,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.407,7,0,TRUE,1.232069344,103.7719914,TRUE,72.83566021,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.408,7,0,TRUE,1.232086011,103.772045,TRUE,72.83566137,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.409,7,0,TRUE,1.232102677,103.7720986,TRUE,72.83566252,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.410,7,0,TRUE,1.232119344,103.7721522,TRUE,72.83566368,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.411,7,0,TRUE,1.23213601,103.7722058,TRUE,72.83566484,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.412,7,0,TRUE,1.232152676,103.7722595,TRUE,72.835666,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.413,7,0,TRUE,1.232169343,103.7723131,TRUE,72.83566716,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.414,7,0,TRUE,1.232186009,103.7723667,TRUE,72.83566831,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.415,7,0,TRUE,1.232202676,103.7724203,TRUE,72.83566947,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.416,7,0,TRUE,1.232219342,103.7724739,TRUE,72.83567063,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.417,7,0,TRUE,1.232236008,103.7725275,TRUE,72.83567179,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.418,7,0,TRUE,1.232252675,103.7725811,TRUE,72.83567295,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.419,7,0,TRUE,1.232269341,103.7726347,TRUE,72.83567411,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.420,7,0,TRUE,1.232286007,103.7726883,TRUE,72.83567526,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.421,7,0,TRUE,1.232302674,103.772742,TRUE,72.83567642,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.422,7,0,TRUE,1.23231934,103.7727956,TRUE,72.83567758,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.423,7,0,TRUE,1.232336006,103.7728492,TRUE,72.83567874,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.424,7,0,TRUE,1.232352673,103.7729028,TRUE,72.8356799,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.425,7,0,TRUE,1.232369339,103.7729564,TRUE,72.83568105,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.426,7,0,TRUE,1.232386006,103.77301,TRUE,72.83568221,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.427,7,0,TRUE,1.232402672,103.7730636,TRUE,72.83568337,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.428,7,0,TRUE,1.232419338,103.7731172,TRUE,72.83568453,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.429,7,0,TRUE,1.232436005,103.7731708,TRUE,72.83568569,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.430,7,0,TRUE,1.232452671,103.7732245,TRUE,72.83568685,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.431,7,0,TRUE,1.232469337,103.7732781,TRUE,72.835688,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.432,7,0,TRUE,1.232486004,103.7733317,TRUE,72.83568916,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.433,7,0,TRUE,1.23250267,103.7733853,TRUE,72.83569032,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.434,7,0,TRUE,1.232519336,103.7734389,TRUE,72.83569148,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.435,7,0,TRUE,1.232536003,103.7734925,TRUE,72.83569264,TRUE,0,0,0,TRUE,10000,TRUE,100
 03/02/2022 17:50:09.436,7,0,TRUE,1.232552669,103.7735461,TRUE,72.8356938,TRUE,0,0,0,TRUE,10000,TRUE,100
